model,target,horizon_event_steps,outer_test_unit,planned_count,predicted_count,matured_count,failed_count,metric_status,mae,rmse,mase_training_scale,mase,last_value_mae,relative_mae_vs_last_value,skill_vs_last_value,comparison_status
local_linear,esr_ratio,3,stress2:column:03,5,5,5,0,OK,0.06022200000000013,0.064840507246627974,0.052486833334000005,1.1473734682520735,0.12832000000000005,0.46931109725685871,0.53068890274314129,OK
local_linear,esr_ratio,3,stress2:column:04,5,5,5,0,OK,0.05148733333333326,0.060697149502903079,0.052305033334000009,0.98436670529497172,0.13685999999999998,0.37620439378440207,0.62379560621559793,OK
local_linear,esr_ratio,3,stress2:column:05,5,5,5,0,OK,0.0462198888600001,0.056815355211702681,0.05245940000000001,0.88106018864112234,0.13039600000000001,0.3544578734010253,0.6455421265989747,OK
local_linear,esr_ratio,3,stress2:column:06,5,5,5,0,OK,0.077786000000000272,0.086578842796609531,0.052558633334000002,1.4799852101496858,0.12606199999999995,0.61704558074598448,0.38295441925401552,OK
local_trend_kf,capacity_ratio,1,stress2:column:01,7,7,7,0,OK,0.0093683581979339594,0.01030965245328294,0.021647333333999999,0.43277192868923553,0.022649999999999965,0.41361404847390615,0.58638595152609385,OK
local_trend_kf,capacity_ratio,1,stress2:column:02,7,7,7,0,OK,0.010993472811848306,0.012529525144883223,0.020801333333999996,0.52849846859957583,0.027628571428571398,0.39790232514445828,0.60209767485554178,OK
local_trend_kf,capacity_ratio,1,stress2:column:03,7,7,7,0,OK,0.010616685382892923,0.012308113404217566,0.020928333333999995,0.50728766660291791,0.026917142857142844,0.39442096210726302,0.60557903789273704,OK
local_trend_kf,capacity_ratio,1,stress2:column:04,7,7,7,0,OK,0.01145273168695655,0.013345045850462381,0.020602333333999998,0.55589488342352589,0.028849999999999962,0.39697510180092077,0.60302489819907923,OK
local_trend_kf,capacity_ratio,1,stress2:column:05,7,7,7,0,OK,0.0094253106477671135,0.011326978807275267,0.020978,0.44929500656721866,0.026713809528571386,0.35282540431705939,0.64717459568294067,OK
local_trend_kf,capacity_ratio,1,stress2:column:06,7,7,7,0,OK,0.01101681115899871,0.013526081927144848,0.020729333334,0.53145998385433213,0.028642857142857098,0.38462682350618999,0.61537317649380996,OK
local_trend_kf,capacity_ratio,2,stress2:column:01,6,6,6,0,OK,0.016992291986386465,0.0182623791934453,0.021647333333999999,0.78496005601289576,0.047924999999999975,0.35456008317968646,0.64543991682031354,OK
local_trend_kf,capacity_ratio,2,stress2:column:02,6,6,6,0,OK,0.020391302988665334,0.022512022757025196,0.020801333333999996,0.98028826620145237,0.05853666666666666,0.34835094223561303,0.65164905776438697,OK
local_trend_kf,capacity_ratio,2,stress2:column:03,6,6,6,0,OK,0.019436353320806381,0.022546081540631983,0.020928333333999995,0.92871004157938586,0.057199999999999994,0.33979638672738433,0.66020361327261567,OK
local_trend_kf,capacity_ratio,2,stress2:column:04,6,6,6,0,OK,0.023946077471613387,0.025247177642774864,0.020602333333999998,1.1622992931628386,0.060574999999999969,0.39531287613063804,0.60468712386936196,OK
local_trend_kf,capacity_ratio,2,stress2:column:05,6,6,6,0,OK,0.020584289460674237,0.022038711111418138,0.020978,0.98123221759339485,0.05566888889499997,0.36976289394780903,0.63023710605219097,OK
local_trend_kf,capacity_ratio,2,stress2:column:06,6,6,6,0,OK,0.02459404066989394,0.027843280803269511,0.020729333334,1.1864366438430074,0.056716666666666637,0.43362986782063978,0.56637013217936016,OK
local_trend_kf,capacity_ratio,3,stress2:column:01,5,5,5,0,OK,0.029291447545256699,0.031385241298057975,0.021647333333999999,1.3531203632943836,0.071510000000000004,0.40961330646422456,0.59038669353577544,OK
local_trend_kf,capacity_ratio,3,stress2:column:02,5,5,5,0,OK,0.035405914353044167,0.037470123182241001,0.020801333333999996,1.7020983118987296,0.087703999999999976,0.40369782852599856,0.59630217147400144,OK
local_trend_kf,capacity_ratio,3,stress2:column:03,5,5,5,0,OK,0.033016474755370194,0.035629700024267838,0.020928333333999995,1.5775969461329205,0.085128000000000009,0.38784506572890459,0.61215493427109546,OK
local_trend_kf,capacity_ratio,3,stress2:column:04,5,5,5,0,OK,0.040170576359202223,0.040259817936677891,0.020602333333999998,1.9498071265990433,0.089717999999999964,0.44774266433939947,0.55225733566060053,OK
local_trend_kf,capacity_ratio,3,stress2:column:05,5,5,5,0,OK,0.033680026607644242,0.034604496078163682,0.020978,1.6054927356108419,0.082098666679999988,0.41023841153134116,0.58976158846865889,OK
local_trend_kf,capacity_ratio,3,stress2:column:06,5,5,5,0,OK,0.037547844209582591,0.040282894464330428,0.020729333334,1.811338724916786,0.081439999999999999,0.46104916760292969,0.53895083239707031,OK
local_trend_kf,esr_ratio,1,stress2:column:01,7,7,7,0,OK,0.026329775947313783,0.028164142719189048,0.052256633334000005,0.50385519057506334,0.041235714285714299,0.63851873075072374,0.36148126924927626,OK
local_trend_kf,esr_ratio,1,stress2:column:02,7,7,7,0,OK,0.025553156111123902,0.029055782816255132,0.052756633334000005,0.4843591127081206,0.037514285714285736,0.68115800753186295,0.31884199246813705,OK
local_trend_kf,esr_ratio,1,stress2:column:03,7,7,7,0,OK,0.027400136338887826,0.029100548041728104,0.052486833334000005,0.52203828271610586,0.039077142857142873,0.70118064770130406,0.29881935229869594,OK
local_trend_kf,esr_ratio,1,stress2:column:04,7,7,7,0,OK,0.026290826461750738,0.030149824889655796,0.052305033334000009,0.502644292258979,0.040078571428571408,0.6559821252263599,0.3440178747736401,OK
local_trend_kf,esr_ratio,1,stress2:column:05,7,7,7,0,OK,0.02527990164472687,0.027338890320289733,0.05245940000000001,0.48189460124833422,0.03952857142857142,0.63953491692478537,0.36046508307521463,OK
local_trend_kf,esr_ratio,1,stress2:column:06,7,7,7,0,OK,0.0295122417349384,0.031045278050649657,0.052558633334000002,0.56151082824764076,0.038794285714285684,0.7607368248069265,0.2392631751930735,OK
local_trend_kf,esr_ratio,2,stress2:column:01,6,6,6,0,OK,0.037723341772994891,0.047281334807091152,0.052256633334000005,0.7218861868097185,0.086008333333333353,0.43860100889055187,0.56139899110944813,OK
local_trend_kf,esr_ratio,2,stress2:column:02,6,6,6,0,OK,0.045342506040027319,0.053037754998957659,0.052756633334000005,0.85946549608209155,0.075733333333333361,0.59871266778205068,0.40128733221794932,OK
local_trend_kf,esr_ratio,2,stress2:column:03,6,6,6,0,OK,0.036883241662969857,0.047223464794130803,0.052486833334000005,0.70271417268142888,0.080150000000000013,0.46017768762283034,0.53982231237716971,OK
local_trend_kf,esr_ratio,2,stress2:column:04,6,6,6,0,OK,0.040596399041043396,0.049825532145910116,0.052305033334000009,0.77614708285931611,0.085324999999999984,0.47578551469139646,0.52421448530860348,OK
local_trend_kf,esr_ratio,2,stress2:column:05,6,6,6,0,OK,0.040725600363956449,0.048525002941821285,0.05245940000000001,0.77632608005345927,0.081955,0.49692636646887256,0.50307363353112744,OK
local_trend_kf,esr_ratio,2,stress2:column:06,6,6,6,0,OK,0.049584788324548712,0.056300868129806489,0.052558633334000002,0.94341852478253996,0.080043333333333286,0.61947430547472715,0.38052569452527285,OK
local_trend_kf,esr_ratio,3,stress2:column:01,5,5,5,0,OK,0.046069283908477351,0.05106193887489207,0.052256633334000005,0.88159686090039513,0.13528999999999999,0.3405224621810729,0.65947753781892704,OK
local_trend_kf,esr_ratio,3,stress2:column:02,5,5,5,0,OK,0.048430283314712594,0.06678582004263528,0.052756633334000005,0.91799419815329242,0.12172000000000001,0.39788270879652143,0.60211729120347857,OK
local_trend_kf,esr_ratio,3,stress2:column:03,5,5,5,0,OK,0.049515553957969069,0.059846716565325107,0.052486833334000005,0.94339000493470049,0.12832000000000005,0.38587557635574388,0.61412442364425612,OK
local_trend_kf,esr_ratio,3,stress2:column:04,5,5,5,0,OK,0.042799191324322458,0.055702473711390171,0.052305033334000009,0.81826142908700839,0.13685999999999998,0.31272242674501288,0.68727757325498717,OK
local_trend_kf,esr_ratio,3,stress2:column:05,5,5,5,0,OK,0.041078531780667005,0.055910549549487196,0.05245940000000001,0.78305378598815456,0.13039600000000001,0.31502907896459248,0.68497092103540758,OK
local_trend_kf,esr_ratio,3,stress2:column:06,5,5,5,0,OK,0.056442082266913517,0.064138226349969921,0.052558633334000002,1.0738879359407034,0.12606199999999995,0.4477327209382172,0.55226727906178286,OK
ridge,capacity_ratio,1,stress2:column:01,7,7,7,0,OK,0.010138761368069777,0.013387414003166859,0.021647333333999999,0.46836075426184304,0.022649999999999965,0.44762743346886502,0.55237256653113498,OK
ridge,capacity_ratio,1,stress2:column:02,7,7,7,0,OK,0.0061799642713203928,0.0079958631594725781,0.020801333333999996,0.29709462235380735,0.027628571428571398,0.22368019596299274,0.77631980403700729,OK
ridge,capacity_ratio,1,stress2:column:03,7,7,7,0,OK,0.0065065406310227869,0.0075209473096346947,0.020928333333999995,0.31089626331841319,0.026917142857142844,0.24172478726865262,0.75827521273134735,OK
ridge,capacity_ratio,1,stress2:column:04,7,7,7,0,OK,0.0062721461663237188,0.008408356557928022,0.020602333333999998,0.30443863152009126,0.028849999999999962,0.21740541304414998,0.78259458695585005,OK
ridge,capacity_ratio,1,stress2:column:05,7,7,7,0,OK,0.0053245523552046658,0.0062704673887535051,0.020978,0.25381601464413506,0.026713809528571386,0.19931834692127548,0.80068165307872452,OK
ridge,capacity_ratio,1,stress2:column:06,7,7,7,0,OK,0.0080194904392645785,0.010165306620516287,0.020729333334,0.38686678003827107,0.028642857142857098,0.27998220984963657,0.72001779015036349,OK
ridge,capacity_ratio,2,stress2:column:01,6,6,6,0,OK,0.013275048214404358,0.015372029285273389,0.021647333333999999,0.61324173326948039,0.047924999999999975,0.27699631120301232,0.72300368879698773,OK
ridge,capacity_ratio,2,stress2:column:02,6,6,6,0,OK,0.0072854398016914774,0.0078279144211954796,0.020801333333999996,0.35023907769332024,0.05853666666666666,0.12445942375191865,0.87554057624808135,OK
ridge,capacity_ratio,2,stress2:column:03,6,6,6,0,OK,0.0064804386107856771,0.0080151211284426888,0.020928333333999995,0.30964905362328166,0.057199999999999994,0.11329438130744192,0.88670561869255804,OK
ridge,capacity_ratio,2,stress2:column:04,6,6,6,0,OK,0.0064365229307943679,0.0093460100272315331,0.020602333333999998,0.31241718238643312,0.060574999999999969,0.10625708511422817,0.89374291488577184,OK
ridge,capacity_ratio,2,stress2:column:05,6,6,6,0,OK,0.0040651550083014949,0.0048964977466184161,0.020978,0.19378181944425088,0.05566888889499997,0.073023821545441625,0.92697617845455837,OK
ridge,capacity_ratio,2,stress2:column:06,6,6,6,0,OK,0.01031060440097418,0.013860335261704312,0.020729333334,0.49739199205518358,0.056716666666666637,0.18179143815999152,0.81820856184000845,OK
ridge,capacity_ratio,3,stress2:column:01,5,5,5,0,OK,0.011473509938761905,0.013197150760257018,0.021647333333999999,0.53001955306620796,0.071510000000000004,0.16044623043996509,0.83955376956003491,OK
ridge,capacity_ratio,3,stress2:column:02,5,5,5,0,OK,0.006892133787565302,0.0070197222819330489,0.020801333333999996,0.3313313467411263,0.087703999999999976,0.078584030233117122,0.92141596976688289,OK
ridge,capacity_ratio,3,stress2:column:03,5,5,5,0,OK,0.0060660623255120562,0.0080036757651324748,0.020928333333999995,0.28984927890350359,0.085128000000000009,0.071258132759045856,0.9287418672409542,OK
ridge,capacity_ratio,3,stress2:column:04,5,5,5,0,OK,0.0078402089072906016,0.010260288390518313,0.020602333333999998,0.38054956107092575,0.089717999999999964,0.087387245673004349,0.91261275432699562,OK
ridge,capacity_ratio,3,stress2:column:05,5,5,5,0,OK,0.0023124160162224295,0.0029903982128971478,0.020978,0.1102305279922981,0.082098666679999988,0.028166304152485781,0.97183369584751422,OK
ridge,capacity_ratio,3,stress2:column:06,5,5,5,0,OK,0.017221316512411499,0.019788909607615878,0.020729333334,0.83077039839796996,0.081439999999999999,0.21146017328599581,0.78853982671400424,OK
ridge,esr_ratio,1,stress2:column:01,7,7,7,0,OK,0.011759065471623151,0.019764157022148066,0.052256633334000005,0.22502531681412949,0.041235714285714299,0.28516701299623082,0.71483298700376918,OK
ridge,esr_ratio,1,stress2:column:02,7,7,7,0,OK,0.015552487139580653,0.017937696702988691,0.052756633334000005,0.2947968086044937,0.037514285714285736,0.41457505703375669,0.58542494296624326,OK
ridge,esr_ratio,1,stress2:column:03,7,7,7,0,OK,0.01425163377774376,0.016259986936774013,0.052486833334000005,0.27152778844655145,0.039077142857142873,0.36470511239382275,0.63529488760617725,OK
ridge,esr_ratio,1,stress2:column:04,7,7,7,0,OK,0.014278098261963468,0.017489010460264087,0.052305033334000009,0.27297751959718625,0.040078571428571408,0.35625267450987108,0.64374732549012892,OK
ridge,esr_ratio,1,stress2:column:05,7,7,7,0,OK,0.0084913587822450509,0.011378821339504902,0.05245940000000001,0.1618653431462245,0.03952857142857142,0.21481572633073859,0.78518427366926136,OK
ridge,esr_ratio,1,stress2:column:06,7,7,7,0,OK,0.011159800370015167,0.012700240035545769,0.052558633334000002,0.21233049000906823,0.038794285714285684,0.28766608701615198,0.71233391298384796,OK
ridge,esr_ratio,2,stress2:column:01,6,6,6,0,OK,0.020180661904632375,0.023093951835387875,0.052256633334000005,0.38618373624735841,0.086008333333333353,0.23463612329773126,0.7653638767022688,OK
ridge,esr_ratio,2,stress2:column:02,6,6,6,0,OK,0.019673434691372654,0.021206036269528945,0.052756633334000005,0.37290921440761721,0.075733333333333361,0.25977246511495572,0.74022753488504422,OK
ridge,esr_ratio,2,stress2:column:03,6,6,6,0,OK,0.013566560889648952,0.015424486272250359,0.052486833334000005,0.25847550762527682,0.080150000000000013,0.16926463992076043,0.83073536007923954,OK
ridge,esr_ratio,2,stress2:column:04,6,6,6,0,OK,0.018309294493709105,0.020676315811221709,0.052305033334000009,0.35004842415055792,0.085324999999999984,0.21458300021926877,0.78541699978073121,OK
ridge,esr_ratio,2,stress2:column:05,6,6,6,0,OK,0.010863518217010334,0.012605673906456899,0.05245940000000001,0.2070843017078032,0.081955,0.13255467289378725,0.8674453271062128,OK
ridge,esr_ratio,2,stress2:column:06,6,6,6,0,OK,0.021711057013269548,0.024313135978941219,0.052558633334000002,0.41308260196379076,0.080043333333333286,0.27124129030029021,0.72875870969970979,OK
ridge,esr_ratio,3,stress2:column:01,5,5,5,0,OK,0.0196460123616621,0.022480658519794552,0.052256633334000005,0.3759525080020743,0.13528999999999999,0.14521407614503734,0.85478592385496266,OK
ridge,esr_ratio,3,stress2:column:02,5,5,5,0,OK,0.017930810423070785,0.020239031077011738,0.052756633334000005,0.33987783696415169,0.12172000000000001,0.14731194892434099,0.85268805107565904,OK
ridge,esr_ratio,3,stress2:column:03,5,5,5,0,OK,0.010792935986098363,0.01261400544032918,0.052486833334000005,0.20563130409139957,0.12832000000000005,0.084109538545030851,0.91589046145496911,OK
ridge,esr_ratio,3,stress2:column:04,5,5,5,0,OK,0.016806869713366358,0.017764437503460684,0.052305033334000009,0.32132413731665349,0.13685999999999998,0.12280337361805027,0.87719662638194973,OK
ridge,esr_ratio,3,stress2:column:05,5,5,5,0,OK,0.0062751716941022552,0.0078398202293406272,0.05245940000000001,0.11961958570060378,0.13039600000000001,0.048123958511781452,0.95187604148821858,OK
ridge,esr_ratio,3,stress2:column:06,5,5,5,0,OK,0.013515192542931719,0.016644380777998999,0.052558633334000002,0.25714505278410249,0.12606199999999995,0.10721067841960087,0.89278932158039914,OK
